Year,ID,MapID,Input,Original_revised_to_uniform_VVL,MapID_Source.Local_Alias,Units,TrimRevisedOriginal,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL,QC_accrued,QC1,QCplus_minus,QC2,QC_tally,QC3
2006,200619,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,4814,3035,3289,5038,6716,4403,4215,4388,2703,3548,2741,2797,47687,47687,TRUE,-47687,,470218,TRUE
2006,200620,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,38616,1937,8393,73718,164704,123801,36258,15840,2512,1312,1571,1556,470218,470218,TRUE,=470218,TRUE,470218,
2006,200621,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,9247,278,3893,5405,5248,549,530,2622,1113,296,321,817,30319,30319,TRUE,+30319,,500537,
2006,200622,,-,-The Park at River Walk,The Park at River Walk,AF,The Park at River Walk,432,278,208,278,498,361,300,303,280,296,321,393,3948,3948,TRUE,-3948,,496589,
2006,200623,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,1367,3846,3239,0,0,0,950,1170,2719,3124,3983,4871,25269,25269,TRUE,+25269,,521858,
2006,200624,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,9650,0,3838,11445,15324,15815,12946,10255,1640,0,0,0,80913,80913,TRUE,-80913,,440945,
2006,200625,,-,-North Lake Aera Park Turnout,North Lake Aera Park Turnout,AF,North Lake Aera Park Turnout,159,133,77,141,184,175,184,141,0,0,0,0,1194,1194,TRUE,-1194,,439751,
2006,200626,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,2404,0,1170,1073,1093,3473,670,79,0,0,0,0,9962,9962,TRUE,-9962,,429789,
2006,200627,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,2380,2122,2231,1791,1930,1916,1968,2172,2019,2491,2916,4003,27939,27939,TRUE,-27939,,401850,
2006,200628,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,2866,1795,2051,2174,2442,1763,1712,1763,1343,1458,1440,1410,22217,22217,TRUE,-22217,,379633,TRUE
2006,200629,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,31339,1733,5950,62221,148481,100847,19958,4919,1062,487,1198,1438,379633,379633,TRUE,=379633,TRUE,379633,
2006,200630,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,516,540,561,595,585,357,307,307,298,272,298,287,4923,4923,TRUE,-4923,,374710,
2006,200631,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,516,540,561,595,585,357,307,307,254,167,298,287,4774,4774,TRUE,-4774,,369936,
2006,200632,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,5153,13644,10510,0,0,298,5887,9775,9927,7658,11865,12214,86931,86931,TRUE,+86931,,456867,
2006,200633,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,456867,
2006,200634,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,3785,4258,3382,5107,5893,4177,3660,3251,2063,825,2602,4060,43063,43063,TRUE,-43063,,413804,
2006,200635,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,8706,2842,3509,11167,13976,12522,5538,1922,1079,433,2564,1964,66222,66222,TRUE,-66222,,347582,
2006,200636,,-,-Kern Water Bank from 2800 Acres,Kern Water Bank from 2800 Acres,AF,Kern Water Bank from 2800 Acres,4744,1741,2505,2694,2910,2358,1089,1202,2045,1991,2178,1710,27167,27167,TRUE,-27167,,320415,
2006,200637,,-,-Kern Water Bank Canal at Head,Kern Water Bank Canal at Head,AF,Kern Water Bank Canal at Head,6868,0,0,8719,10413,8358,0,0,0,0,0,0,34358,34358,TRUE,-34358,,286057,
2006,200638,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,0,0,0,1270,2093,1220,0,0,0,0,0,0,4583,4583,TRUE,-4583,,281474,
2006,200639,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,7273,5456,5619,9673,10320,8970,7053,6983,5250,4457,5123,5344,81521,81521,TRUE,-81521,,199953,TRUE
2006,200640,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,4084,0,323,22401,101706,62826,7891,722,0,0,0,0,199953,199953,TRUE,=199953,TRUE,199953,
2007,200701,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,22500,21884,27223,26087,35177,47996,56138,34818,15517,11373,8450,10887,318050,318050,TRUE,+318050,,+318050,
2007,200702,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,611,676,655,676,655,676,676,655,676,655,676,7963,7963,TRUE,-7963,,310087,
2007,200703,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,5094,9725,8652,8604,12058,20822,23576,11165,7249,5697,3015,4984,120641,120641,TRUE,-120641,,189446,
2007,200704,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,13501,9330,15126,15221,22443,26519,31886,22977,7613,5000,4780,3348,177744,177744,TRUE,-177744,,11702,TRUE
2007,200705,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,3229,2218,2769,1607,0,0,0,0,0,0,0,1879,11702,11702,TRUE,=11702,TRUE,11702,
2007,200706,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,11702,
2007,200707,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,0,0,0,1095,1367,0,0,0,0,0,0,0,2462,2462,TRUE,+2462,,14164,
2007,200708,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,819,230,0,0,0,0,0,0,0,0,0,0,1049,1049,TRUE,-1049,,13115,
2007,200709,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,1813,1448,2178,2196,1188,0,0,0,0,0,0,598,9421,9421,TRUE,-9421,,3694,
2007,200710,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,597,540,591,506,179,0,0,0,0,0,0,1281,3694,3694,TRUE,-3694,,0,TRUE
2007,200711,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,=0,TRUE,0,
2007,200712,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,1648,0,0,0,0,0,0,0,0,0,0,0,1648,1648,TRUE,+1648,,1648,
2007,200713,1053,+,+Truxtun Lake to River,Truxtun Lake to River,AF,Truxtun Lake to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,1648,
2007,200714,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,3082,0,0,0,0,0,0,0,0,0,0,0,3082,3082,TRUE,+3082,,4730,
2007,200715,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,3426,3150,0,0,0,0,0,0,0,0,652,74,7302,7302,TRUE,+7302,,12032,
2007,200716,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,3541,1583,0,0,0,0,0,0,0,0,0,0,5124,5124,TRUE,-5124,,6908,
2007,200717,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,3193,1377,0,0,0,0,0,0,0,0,652,74,5296,5296,TRUE,-5296,,1612,TRUE
2007,200718,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,1422,190,0,0,0,0,0,0,0,0,0,0,1612,1612,TRUE,=1612,TRUE,1612,
2007,200719,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,7585,688,371,258,127,163,95,20,0,0,0,0,9307,9307,TRUE,+9307,,10919,
2007,200720,,-,-The Park at River Walk,The Park at River Walk,AF,The Park at River Walk,327,375,371,258,127,163,95,20,0,0,0,0,1736,1736,TRUE,-1736,,9183,
2007,200721,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,2856,0,0,0,0,0,0,0,0,0,0,0,2856,2856,TRUE,+2856,,12039,
2007,200722,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,12039,
2007,200723,,-,-North Lake Aera Park Turnout,North Lake Aera Park Turnout,AF,North Lake Aera Park Turnout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,12039,
2007,200724,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,12039,
2007,200725,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,3689,0,0,0,0,0,0,0,0,0,0,0,3689,3689,TRUE,-3689,,8350,
2007,200726,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,1549,442,0,0,0,0,0,0,0,0,0,0,1991,1991,TRUE,-1991,,6359,TRUE
2007,200727,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,6298,61,0,0,0,0,0,0,0,0,0,0,6359,6359,TRUE,=6359,TRUE,6359,
2007,200728,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,308,61,0,0,0,0,0,0,0,0,0,0,369,369,TRUE,-369,,5990,
2007,200729,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,308,0,0,0,0,0,0,0,0,0,0,0,308,308,TRUE,-308,,5682,
2007,200730,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,5802,0,0,0,0,0,0,0,0,0,0,0,5802,5802,TRUE,+5802,,11484,
2007,200731,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,11484,
2007,200732,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,3570,0,0,0,0,0,0,0,0,0,0,0,3570,3570,TRUE,-3570,,7914,
2007,200733,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,1791,0,0,0,0,0,0,0,0,0,0,0,1791,1791,TRUE,-1791,,6123,
2007,200734,,-,-Kern Water Bank from 2800 Acres,Kern Water Bank from 2800 Acres,AF,Kern Water Bank from 2800 Acres,1628,0,0,0,0,0,0,0,0,0,0,0,1628,1628,TRUE,-1628,,4495,
2007,200735,,-,-Kern Water Bank Canal at Head,Kern Water Bank Canal at Head,AF,Kern Water Bank Canal at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,4495,
2007,200736,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,4495,
2007,200737,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,4495,0,0,0,0,0,0,0,0,0,0,0,4495,4495,TRUE,-4495,,0,TRUE
2007,200738,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,=0,TRUE,0,
2008,200801,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,12906,19123,33421,38245,57413,81876,77982,66777,26991,17339,14846,8955,455874,455874,TRUE,+455874,,+455874,
2008,200802,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,633,676,655,676,655,676,676,655,676,655,676,7985,7985,TRUE,-7985,,447889,
2008,200803,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,1761,7686,14912,13842,17877,20340,21951,14446,11302,6787,6795,3997,141696,141696,TRUE,-141696,,306193,
2008,200804,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,10469,10804,17833,23748,34197,35518,35034,36988,11585,7906,7396,2993,234471,234471,TRUE,-234471,,71722,TRUE
2008,200805,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,0,0,0,0,4663,25363,20321,14667,3449,1970,0,1289,71722,71722,TRUE,=71722,TRUE,71722,
2008,200806,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,0,297,0,147,0,0,1008,367,1819,1819,TRUE,+1819,,73541,
2008,200807,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,2456,2249,3227,3381,2408,0,0,1347,0,1089,2283,385,18825,18825,TRUE,+18825,,92366,
2008,200808,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,0,0,0,0,3207,21574,17829,11214,0,0,0,63,53887,53887,TRUE,-53887,,38479,
2008,200809,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,1496,1537,2442,2622,2967,3118,1688,3352,2880,2519,1769,1319,27709,27709,TRUE,-27709,,10770,
2008,200810,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,883,668,785,759,897,968,758,595,569,540,456,659,8537,8537,TRUE,-8537,,2233,TRUE
2008,200811,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,77,44,0,0,0,0,46,1000,0,0,1066,0,2233,2233,TRUE,=2233,TRUE,2233,
2008,200812,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,2233,
2008,200813,1053,+,+Truxtun Lake to River,Truxtun Lake to River,AF,Truxtun Lake to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,2233,
2008,200814,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,2233,
2008,200815,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,0,0,0,0,0,0,0,0,0,0,93,0,93,93,TRUE,+93,,2326,
2008,200816,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,2326,
2008,200817,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,77,44,0,0,0,0,46,1000,0,0,1159,0,2326,2326,TRUE,-2326,,0,TRUE
2008,200818,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,=0,TRUE,0,
2008,200819,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,0,0,0,0,131,139,131,143,0,67,22,0,633,633,TRUE,+633,,633,
2008,200820,,-,-The Park at River Walk,The Park at River Walk,AF,The Park at River Walk,0,0,0,0,131,139,131,143,0,67,22,0,633,633,TRUE,-633,,0,
2008,200821,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,0,
2008,200822,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200823,,-,-North Lake Aera Park Turnout,North Lake Aera Park Turnout,AF,North Lake Aera Park Turnout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200824,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200825,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200826,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,TRUE
2008,200827,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,=0,TRUE,0,
2008,200828,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200829,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200830,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,0,
2008,200831,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,0,
2008,200832,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200833,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200834,,-,-Kern Water Bank from 2800 Acres,Kern Water Bank from 2800 Acres,AF,Kern Water Bank from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200835,,-,-Kern Water Bank Canal at Head,Kern Water Bank Canal at Head,AF,Kern Water Bank Canal at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200836,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2008,200837,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,TRUE
2008,200838,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,=0,TRUE,0,
2009,200901,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,13388,19140,27110,33055,46018,74017,82615,54595,32640,19511,13295,9640,425024,425024,TRUE,+425024,,+425024,
2009,200902,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,611,676,655,676,655,676,676,655,676,655,676,7963,7963,TRUE,-7963,,417061,
2009,200903,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,1880,9425,5752,10381,15862,21249,26031,18430,12657,6542,4633,4141,136983,136983,TRUE,-136983,,280078,
2009,200904,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,10824,9104,20682,22019,29480,38366,39279,30726,19328,12293,8007,2511,242619,242619,TRUE,-242619,,37459,TRUE
2009,200905,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,8,0,0,0,0,13747,16629,4763,0,0,0,2312,37459,37459,TRUE,=37459,TRUE,37459,
2009,200906,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,0,2858,3031,1256,0,0,0,89,7234,7234,TRUE,+7234,,44693,
2009,200907,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,1875,1771,2733,2682,3810,139,0,2453,3832,3415,2969,365,26044,26044,TRUE,+26044,,70737,
2009,200908,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,0,0,0,0,0,12373,14834,4072,0,0,0,369,31648,31648,TRUE,-31648,,39089,
2009,200909,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,1420,1317,2172,2033,2975,3076,3566,3390,3079,2630,2160,1623,29441,29441,TRUE,-29441,,9648,
2009,200910,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,463,454,561,649,835,1295,1260,1010,753,785,809,774,9648,9648,TRUE,-9648,,0,TRUE
2009,200911,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,=0,TRUE,0,
2009,200912,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,0,
2009,200913,1053,+,+Truxtun Lake to River,Truxtun Lake to River,AF,Truxtun Lake to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,0,
2009,200914,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,0,
2009,200915,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,0,0,0,0,2522,0,0,0,0,0,0,140,2662,2662,TRUE,+2662,,2662,
2009,200916,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,0,0,0,0,115,0,0,0,0,0,0,0,115,115,TRUE,-115,,2547,
2009,200917,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,0,0,0,0,1583,0,0,0,0,0,0,140,1723,1723,TRUE,-1723,,824,TRUE
2009,200918,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,0,0,0,0,824,0,0,0,0,0,0,0,824,824,TRUE,=824,TRUE,824,
2009,200919,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,0,0,38,125,242,184,127,65,0,8,32,0,821,821,TRUE,+821,,1645,
2009,200920,,-,-The Park at River Walk,The Park at River Walk,AF,The Park at River Walk,0,0,38,125,139,129,127,65,0,8,32,0,663,663,TRUE,-663,,982,
2009,200921,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,982,
2009,200922,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,0,0,0,0,109,0,0,0,0,0,0,0,109,109,TRUE,-109,,873,
2009,200923,,-,-North Lake Aera Park Turnout,North Lake Aera Park Turnout,AF,North Lake Aera Park Turnout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,873,
2009,200924,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,873,
2009,200925,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,873,
2009,200926,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,0,0,0,0,762,55,0,0,0,0,0,0,817,817,TRUE,-817,,56,TRUE
2009,200927,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,0,0,0,0,56,0,0,0,0,0,0,0,56,56,TRUE,=56,TRUE,56,
2009,200928,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,0,0,0,0,56,0,0,0,0,0,0,0,56,56,TRUE,-56,,0,
2009,200929,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,0,
2009,200930,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,0,
